Index,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
68567,2023-09-05 07:00:00 EDT,100.09,101.46,19,6,100,19,19,ERROR,9700,0,31,19.1,18.2
68627,2023-09-05 08:00:00 EDT,100.13,101.5,36,2,100,20.4,20.4,ERROR,12900,0,ERROR,20.4,19
68687,2023-09-05 09:00:00 EDT,100.14,101.51,36,1,96,22.1,22.7,ERROR,24100,0,984,22.7,20.4
68747,2023-09-05 10:00:00 EDT,100.17,101.53,36,3,84,23.1,26.1,ERROR,24100,0,1587,26.1,22.7
68807,2023-09-05 11:00:00 EDT,100.16,101.52,20,3,74,23,28,ERROR,24100,0,2117,28,25.9
68867,2023-09-05 12:00:00 EDT,100.13,101.49,12,4,69,23.1,29.2,ERROR,24100,0,2496,29.9,27.8
68927,2023-09-05 13:00:00 EDT,100.09,101.45,36,2,62,22.8,30.6,ERROR,24100,1,2717,31,29.3
68987,2023-09-05 14:00:00 EDT,100.05,101.41,16,11,57,22,31.4,ERROR,24100,3,ERROR,31.9,30.6
69047,2023-09-05 15:00:00 EDT,100,101.36,19,7,56,22.3,32,ERROR,24100,3,ERROR,32.5,31.2
69107,2023-09-05 16:00:00 EDT,99.95,101.31,17,5,62,22.9,30.8,ERROR,24100,3,ERROR,32.3,30.7
69167,2023-09-05 17:00:00 EDT,99.91,101.27,15,5,60,23,31.6,ERROR,24100,2,ERROR,31.8,30.8
69227,2023-09-05 18:00:00 EDT,99.89,101.25,15,14,63,23.8,31.4,ERROR,24100,1,880,31.8,31
69287,2023-09-05 19:00:00 EDT,99.88,101.24,16,10,74,23.8,28.9,ERROR,24100,1,459,31.3,28.9
69347,2023-09-05 20:00:00 EDT,99.91,101.27,16,8,81,23.3,26.7,ERROR,24100,1,26,28.9,26.3
69407,2023-09-05 21:00:00 EDT,99.94,101.3,17,9,85,23.1,25.7,ERROR,24100,0,ERROR,27.1,25.7
69467,2023-09-05 22:00:00 EDT,99.91,101.27,18,9,88,22.7,24.9,ERROR,24100,0,ERROR,25.8,24.9
69527,2023-09-05 23:00:00 EDT,99.91,101.27,20,10,90,22.2,24,ERROR,24100,0,ERROR,24.8,23.8
69587,2023-09-06 00:00:00 EDT,99.91,101.27,21,12,94,22,23.1,ERROR,24100,0,ERROR,24,22.9
69647,2023-09-06 01:00:00 EDT,99.93,101.29,21,9,100,21.7,21.8,ERROR,24100,0,ERROR,23.2,21.7
69707,2023-09-06 02:00:00 EDT,99.88,101.23,21,7,100,21.3,21.3,ERROR,24100,0,ERROR,21.9,21.3
69767,2023-09-06 03:00:00 EDT,99.88,101.23,21,9,100,20.7,20.7,ERROR,24100,0,ERROR,21.2,20.6
69827,2023-09-06 04:00:00 EDT,99.86,101.22,23,5,100,20.5,20.5,ERROR,24100,0,ERROR,20.9,20.3
69887,2023-09-06 05:00:00 EDT,99.84,101.19,22,7,100,20.2,20.2,ERROR,24100,0,ERROR,20.6,19.7
69947,2023-09-06 06:00:00 EDT,99.88,101.24,24,7,100,19.9,19.9,ERROR,24100,1,ERROR,20.3,19
70007,2023-09-06 07:00:00 EDT,99.9,101.26,22,5,100,19,19,ERROR,24100,0,28,20.2,18.5
70067,2023-09-06 08:00:00 EDT,99.91,101.27,23,3,92,20.6,22,ERROR,24100,0,382,22,18.9
70127,2023-09-06 09:00:00 EDT,99.87,101.23,20,7,84,21.6,24.6,ERROR,24100,0,986,24.6,22
70187,2023-09-06 10:00:00 EDT,99.81,101.16,18,8,72,21.6,27.1,ERROR,24100,0,1609,27.1,24.6
70247,2023-09-06 11:00:00 EDT,99.78,101.13,21,5,67,22,28.6,ERROR,24100,1,2135,28.8,27.2
70307,2023-09-06 12:00:00 EDT,99.74,101.09,25,9,62,21.8,29.7,ERROR,24100,2,2518,29.9,28.6
70367,2023-09-06 13:00:00 EDT,99.68,101.03,20,12,56,21.5,30.9,ERROR,24100,1,2950,31.1,29.7
70427,2023-09-06 14:00:00 EDT,99.62,100.97,20,16,57,22,31.3,ERROR,24100,3,2732,32,30.5
70487,2023-09-06 15:00:00 EDT,99.52,100.87,19,10,55,21.4,31.3,ERROR,24100,3,2267,32.2,30.6
70547,2023-09-06 16:00:00 EDT,99.44,100.79,20,9,54,21,31.1,ERROR,24100,1,1716,32.6,30.7
70607,2023-09-06 17:00:00 EDT,99.36,100.71,21,16,53,21.5,31.9,ERROR,24100,2,1416,32.3,30.8
70667,2023-09-06 18:00:00 EDT,99.31,100.66,19,15,58,21.9,30.8,ERROR,24100,5,1025,31.9,30.7
70727,2023-09-06 19:00:00 EDT,99.34,100.69,19,13,66,21.9,28.7,ERROR,24100,5,331,30.8,28.7
70787,2023-09-06 20:00:00 EDT,99.36,100.71,19,12,73,21.8,26.8,ERROR,24100,4,21,28.8,26.8
70847,2023-09-06 21:00:00 EDT,99.35,100.7,16,11,80,21.9,25.4,ERROR,24100,2,ERROR,26.9,25.3
70907,2023-09-06 22:00:00 EDT,99.33,100.68,16,10,92,22.6,24,ERROR,24100,0,ERROR,25.4,24
70967,2023-09-06 23:00:00 EDT,99.32,100.67,17,9,97,22.4,23,ERROR,24100,1,ERROR,24,23
71027,2023-09-07 00:00:00 EDT,99.3,100.65,19,8,99,22.1,22.4,ERROR,24100,0,ERROR,23.1,22.2
71087,2023-09-07 01:00:00 EDT,99.26,100.61,17,7,97,21.5,21.9,ERROR,24100,0,ERROR,22.3,21.9
71147,2023-09-07 02:00:00 EDT,99.2,100.54,18,11,96,21.4,22.1,ERROR,24100,3,ERROR,22.2,21.7
71207,2023-09-07 03:00:00 EDT,99.23,100.57,20,11,96,21.1,21.7,ERROR,24100,4,ERROR,22.2,21.6
71267,2023-09-07 04:00:00 EDT,99.21,100.55,19,9,94,21.2,22.1,ERROR,24100,5,ERROR,22.4,21.7
71327,2023-09-07 05:00:00 EDT,99.27,100.62,21,12,97,21.1,21.5,ERROR,24100,2,ERROR,22.1,21.4
71387,2023-09-07 06:00:00 EDT,99.25,100.6,21,9,98,21.1,21.4,ERROR,24100,6,ERROR,21.6,21.3
71447,2023-09-07 07:00:00 EDT,99.32,100.67,20,8,99,21.3,21.4,ERROR,24100,7,41,21.5,21.1
71507,2023-09-07 08:00:00 EDT,99.33,100.68,18,8,98,21.6,21.9,ERROR,24100,7,257,21.9,21.4
71567,2023-09-07 09:00:00 EDT,99.36,100.71,18,10,91,21.7,23.2,ERROR,24100,8,623,23.2,21.9
71627,2023-09-07 10:00:00 EDT,99.4,100.75,23,14,84,21.4,24.2,ERROR,24100,8,885,24.3,23.2
71687,2023-09-07 11:00:00 EDT,99.4,100.75,20,14,74,21,26,ERROR,24100,7,2007,26.7,24.2
71747,2023-09-07 12:00:00 EDT,99.41,100.76,19,18,76,21.4,25.9,ERROR,24100,7,866,26.3,25.6
71807,2023-09-07 13:00:00 EDT,99.41,100.76,19,18,70,20.6,26.4,ERROR,24100,7,1448,27.2,25.9
71867,2023-09-07 14:00:00 EDT,99.37,100.72,23,12,58,19.9,29,ERROR,24100,7,1687,29,25.9
71927,2023-09-07 15:00:00 EDT,99.33,100.68,20,9,66,21.1,27.9,ERROR,24100,7,2419,29.3,26.7
71987,2023-09-07 16:00:00 EDT,99.25,100.6,24,21,51,18.9,29.9,ERROR,24100,6,2220,30.1,28.2
72047,2023-09-07 17:00:00 EDT,99.27,100.62,17,18,71,20.5,26.1,ERROR,24100,6,1012,29.8,26.1
72107,2023-09-07 18:00:00 EDT,99.34,100.69,17,3,70,19.9,25.6,ERROR,24100,7,447,26.1,25.4
72167,2023-09-07 19:00:00 EDT,99.34,100.7,36,3,92,22.5,23.8,ERROR,24100,7,289,25.5,23.1
72227,2023-09-07 20:00:00 EDT,99.35,100.71,12,11,96,21,21.6,ERROR,24100,7,5,25.3,21.6
72287,2023-09-07 21:00:00 EDT,99.46,100.82,17,9,91,21.1,22.7,ERROR,24100,7,ERROR,23.1,21.5
72347,2023-09-07 22:00:00 EDT,99.47,100.83,21,7,91,20.8,22.3,ERROR,24100,7,ERROR,22.8,22.3
72407,2023-09-07 23:00:00 EDT,99.44,100.79,23,10,96,20.3,20.9,ERROR,24100,7,ERROR,22.3,20.9
72467,2023-09-08 00:00:00 EDT,99.45,100.81,24,12,97,19.8,20.3,ERROR,24100,7,ERROR,21,20.2
72527,2023-09-08 01:00:00 EDT,99.48,100.84,24,9,100,19.5,19.5,ERROR,24100,6,ERROR,20.2,19.5
72587,2023-09-08 02:00:00 EDT,99.48,100.83,24,8,100,19.3,19.3,ERROR,24100,7,ERROR,19.5,19.2
72647,2023-09-08 03:00:00 EDT,99.51,100.87,22,8,100,19.6,19.6,ERROR,16100,8,ERROR,19.6,19.3
72707,2023-09-08 04:00:00 EDT,99.55,100.9,26,7,100,19.2,19.2,ERROR,16100,8,ERROR,19.6,19.2
72767,2023-09-08 05:00:00 EDT,99.6,100.96,23,5,100,18.6,18.6,ERROR,16100,8,ERROR,19.4,18.6
72827,2023-09-08 06:00:00 EDT,99.64,101,31,12,95,17.4,18.2,ERROR,24100,7,ERROR,18.7,18.2
72887,2023-09-08 07:00:00 EDT,99.69,101.05,33,10,98,17.6,17.9,ERROR,24100,8,4,18.7,17.9
72947,2023-09-08 08:00:00 EDT,99.77,101.14,32,16,97,16.7,17.1,ERROR,24100,8,28,18,17.1
73007,2023-09-08 09:00:00 EDT,99.84,101.21,31,9,100,16.8,16.8,ERROR,24100,8,128,17.9,16.7
73067,2023-09-08 10:00:00 EDT,99.88,101.25,30,17,95,17.1,18,ERROR,24100,8,416,18,16.7
73127,2023-09-08 11:00:00 EDT,99.93,101.3,28,18,91,16.9,18.4,ERROR,24100,8,1267,18.5,17.1
73187,2023-09-08 12:00:00 EDT,99.97,101.34,29,13,77,15.2,19.2,ERROR,24100,8,1395,19.8,18.4
73247,2023-09-08 13:00:00 EDT,99.98,101.35,29,15,78,15.2,19.1,ERROR,24100,8,909,19.9,19
73307,2023-09-08 14:00:00 EDT,100.02,101.39,28,16,75,14.6,19.2,ERROR,24100,8,1158,19.6,18.9
73367,2023-09-08 15:00:00 EDT,100.04,101.41,26,14,73,14.6,19.4,ERROR,24100,8,1281,19.6,19.1
73427,2023-09-08 16:00:00 EDT,100.05,101.42,24,14,73,15.1,19.9,ERROR,24100,7,1183,20.2,19.4
73487,2023-09-08 17:00:00 EDT,100.04,101.41,29,18,70,14.5,20.1,ERROR,24100,7,778,20.1,19.5
73547,2023-09-08 18:00:00 EDT,100.1,101.48,29,17,71,13.6,18.9,ERROR,24100,7,424,20.1,18.9
73607,2023-09-08 19:00:00 EDT,100.16,101.54,28,16,70,12.9,18.4,ERROR,24100,7,196,19,18.3
73667,2023-09-08 20:00:00 EDT,100.24,101.62,30,19,71,12.4,17.7,ERROR,24100,7,10,18.4,17.7
73727,2023-09-08 21:00:00 EDT,100.33,101.71,28,18,74,12.3,16.9,ERROR,24100,7,ERROR,17.8,16.9
73787,2023-09-08 22:00:00 EDT,100.41,101.79,32,16,78,12.3,16.1,ERROR,24100,8,ERROR,16.9,16
73847,2023-09-08 23:00:00 EDT,100.43,101.81,29,14,84,12.8,15.5,ERROR,24100,7,ERROR,16.1,15.5
73907,2023-09-09 00:00:00 EDT,100.47,101.85,29,19,80,11.7,15.1,ERROR,24100,7,ERROR,15.4,15.1
73967,2023-09-09 01:00:00 EDT,100.49,101.88,30,18,78,11,14.8,ERROR,24100,7,ERROR,15.1,14.7
74027,2023-09-09 02:00:00 EDT,100.53,101.92,30,16,85,10.6,13.1,ERROR,24100,3,ERROR,14.8,13.1
74087,2023-09-09 03:00:00 EDT,100.57,101.96,29,14,86,10.4,12.8,ERROR,24100,3,ERROR,13.2,12.4
74147,2023-09-09 04:00:00 EDT,100.6,101.99,27,8,90,10,11.6,ERROR,24100,1,ERROR,12.8,11.6
74207,2023-09-09 05:00:00 EDT,100.64,102.03,22,6,98,11,11.3,ERROR,24100,3,ERROR,11.9,10.8
74267,2023-09-09 06:00:00 EDT,100.69,102.08,26,7,99,10.5,10.7,ERROR,24100,5,ERROR,11.3,10.3
74327,2023-09-09 07:00:00 EDT,100.73,102.13,24,7,100,9.7,9.7,ERROR,24100,6,15,10.7,9.7
74387,2023-09-09 08:00:00 EDT,100.79,102.19,28,8,99,11.5,11.6,ERROR,24100,3,224,11.6,9.6
74447,2023-09-09 09:00:00 EDT,100.81,102.2,32,12,81,11.9,15,ERROR,24100,4,1012,15,11.7
74507,2023-09-09 10:00:00 EDT,100.83,102.22,1,9,68,11.4,17.3,ERROR,24100,3,1711,17.3,15
74567,2023-09-09 11:00:00 EDT,100.85,102.24,35,8,63,11.7,18.7,ERROR,24100,3,2270,18.7,16.9
74627,2023-09-09 12:00:00 EDT,100.84,102.23,33,12,54,10.7,20.1,ERROR,24100,5,2710,20.1,18.5
74687,2023-09-09 13:00:00 EDT,100.81,102.2,33,7,54,11.6,21,ERROR,24100,6,2915,21,19.9
74747,2023-09-09 14:00:00 EDT,100.79,102.18,20,8,50,11,21.7,ERROR,24100,6,2825,22.1,20.2
74807,2023-09-09 15:00:00 EDT,100.76,102.15,18,6,52,11.3,21.5,ERROR,24100,6,2631,22.1,21.2
74867,2023-09-09 16:00:00 EDT,100.72,102.11,25,9,48,10.4,21.8,ERROR,24100,6,1828,22,21.3
74927,2023-09-09 17:00:00 EDT,100.68,102.07,21,8,50,11.4,22.2,ERROR,24100,7,1754,22.7,21.2
74987,2023-09-09 18:00:00 EDT,100.65,102.04,36,2,49,11.1,22.3,ERROR,24100,6,929,22.7,22.1
75047,2023-09-09 19:00:00 EDT,100.68,102.07,32,12,58,10.8,19.3,ERROR,24100,4,203,22.3,19.3
75107,2023-09-09 20:00:00 EDT,100.71,102.11,2,5,63,10.4,17.4,ERROR,24100,6,14,19.7,17.2
75167,2023-09-09 21:00:00 EDT,100.75,102.14,2,10,65,10.9,17.4,ERROR,24100,8,ERROR,18.7,15.7
75227,2023-09-09 22:00:00 EDT,100.76,102.15,5,8,74,11.7,16.3,ERROR,24100,7,ERROR,17.6,16.2
75287,2023-09-09 23:00:00 EDT,100.74,102.13,5,9,67,11.2,17.2,ERROR,24100,7,ERROR,17.2,16.2
75347,2023-09-10 00:00:00 EDT,100.72,102.11,2,8,74,12,16.7,ERROR,24100,8,ERROR,17.5,16.7
75407,2023-09-10 01:00:00 EDT,100.67,102.05,3,10,79,12.7,16.4,ERROR,24100,8,ERROR,17.1,16.4
75467,2023-09-10 02:00:00 EDT,100.69,102.07,5,13,81,12.6,15.8,ERROR,24100,8,ERROR,16.8,15.8
75527,2023-09-10 03:00:00 EDT,100.6,101.98,4,10,90,13.6,15.2,ERROR,24100,8,ERROR,16.3,15.2
75587,2023-09-10 04:00:00 EDT,100.6,101.98,1,9,93,13.8,14.9,ERROR,24100,8,ERROR,15.3,14.7
75647,2023-09-10 05:00:00 EDT,100.6,101.98,6,13,88,13.3,15.2,ERROR,24100,8,ERROR,15.4,14.9
75707,2023-09-10 06:00:00 EDT,100.63,102.01,4,10,93,13.7,14.8,ERROR,24100,7,ERROR,15.3,14.8
75767,2023-09-10 07:00:00 EDT,100.63,102.02,2,12,94,13.9,14.9,ERROR,24100,7,10,14.9,14.4
75827,2023-09-10 08:00:00 EDT,100.67,102.06,3,13,92,14.5,15.8,ERROR,24100,7,163,15.8,14.9
75887,2023-09-10 09:00:00 EDT,100.68,102.07,3,16,93,14.9,16.1,ERROR,24100,7,499,16.1,15.2
75947,2023-09-10 10:00:00 EDT,100.71,102.1,6,16,87,15,17.2,ERROR,24100,8,1214,17.3,16.1
76007,2023-09-10 11:00:00 EDT,100.73,102.12,5,14,85,15.3,17.8,ERROR,24100,8,1401,18.2,17
76067,2023-09-10 12:00:00 EDT,100.75,102.14,4,12,79,14.6,18.2,ERROR,24100,8,1329,19,17.9
76127,2023-09-10 13:00:00 EDT,100.7,102.09,6,9,75,15.2,19.6,ERROR,24100,7,1477,19.9,18.3
76187,2023-09-10 14:00:00 EDT,100.66,102.05,7,10,73,14.5,19.4,ERROR,24100,7,2378,20.6,19.1
76247,2023-09-10 15:00:00 EDT,100.62,102.01,9,16,73,15,19.9,ERROR,24100,7,2043,20.4,19.3
76307,2023-09-10 16:00:00 EDT,100.58,101.96,6,10,66,14.5,21.1,ERROR,24100,6,1789,21.5,20
76367,2023-09-10 17:00:00 EDT,100.55,101.93,10,13,66,13.9,20.4,ERROR,24100,7,1513,21.7,20.4
76427,2023-09-10 18:00:00 EDT,100.56,101.95,12,13,70,14.5,20.1,ERROR,24100,8,805,21,20
76487,2023-09-10 19:00:00 EDT,100.59,101.98,14,10,81,14.9,18.2,ERROR,24100,8,357,20.1,18.1
76547,2023-09-10 20:00:00 EDT,100.64,102.03,16,4,92,14.7,15.9,ERROR,24100,6,30,18.1,15.9
76607,2023-09-10 21:00:00 EDT,100.65,102.04,12,8,97,14.8,15.3,ERROR,24100,3,ERROR,16.7,14.8
76667,2023-09-10 22:00:00 EDT,100.62,102.01,11,5,100,15,15,ERROR,24100,1,ERROR,15.4,13.7
76727,2023-09-10 23:00:00 EDT,100.63,102.02,11,4,100,13.3,13.3,ERROR,24100,1,ERROR,14.9,13.2
76787,2023-09-11 00:00:00 EDT,100.63,102.02,8,3,100,14.2,14.2,ERROR,24100,2,ERROR,14.3,13.3
76847,2023-09-11 01:00:00 EDT,100.61,102,5,4,100,13.4,13.4,ERROR,24100,3,ERROR,14.2,12
76907,2023-09-11 02:00:00 EDT,100.6,101.99,4,6,100,13.5,13.5,ERROR,24100,3,ERROR,14.3,13.1
76967,2023-09-11 03:00:00 EDT,100.58,101.97,2,5,100,12.6,12.6,ERROR,24100,1,ERROR,14.1,12.5
77027,2023-09-11 04:00:00 EDT,100.58,101.97,4,5,100,12.9,12.9,ERROR,24100,1,ERROR,13.3,12.4
77087,2023-09-11 05:00:00 EDT,100.58,101.97,3,8,100,12.4,12.4,ERROR,9700,0,ERROR,13,11.9
77147,2023-09-11 06:00:00 EDT,100.57,101.96,2,5,100,12.6,12.6,ERROR,1200,2,ERROR,12.8,11.7
77207,2023-09-11 07:00:00 EDT,100.6,101.99,5,5,100,13.4,13.4,ERROR,200,ERROR,12,13.6,11.7
77267,2023-09-11 08:00:00 EDT,100.64,102.03,4,4,100,14.1,14.1,ERROR,400,1,258,14.1,13.1
77327,2023-09-11 09:00:00 EDT,100.64,102.03,5,9,100,15.6,15.6,ERROR,16100,2,1003,15.6,13.1
77387,2023-09-11 10:00:00 EDT,100.66,102.05,5,6,83,14.8,17.6,ERROR,24100,2,1553,17.6,15.7
77447,2023-09-11 11:00:00 EDT,100.64,102.03,2,11,70,14.7,20.3,ERROR,24100,5,2111,20.4,17.6
77507,2023-09-11 12:00:00 EDT,100.57,101.96,1,4,67,14.5,20.9,ERROR,24100,4,2403,21.2,19.5
77567,2023-09-11 13:00:00 EDT,100.56,101.94,16,3,60,14.4,22.4,ERROR,24100,5,2735,22.6,20.8
77627,2023-09-11 14:00:00 EDT,100.55,101.93,6,13,55,14.5,23.9,ERROR,24100,5,2382,23.9,21.6
77687,2023-09-11 15:00:00 EDT,100.49,101.87,6,14,49,12.8,23.9,ERROR,24100,3,2366,24.3,23.2
77747,2023-09-11 16:00:00 EDT,100.45,101.83,7,10,47,11.8,23.6,ERROR,24100,5,1767,24.5,23.4
77807,2023-09-11 17:00:00 EDT,100.44,101.82,9,9,47,12,23.8,ERROR,24100,5,1505,24.2,23.6
77867,2023-09-11 18:00:00 EDT,100.45,101.83,9,10,55,12.7,22,ERROR,24100,6,659,24.1,22
77927,2023-09-11 19:00:00 EDT,100.44,101.83,13,8,70,14.3,19.9,ERROR,24100,7,318,21.9,19.9
77987,2023-09-11 20:00:00 EDT,100.43,101.82,13,7,78,13.8,17.7,ERROR,24100,8,12,19.8,17.5
78047,2023-09-11 21:00:00 EDT,100.44,101.83,15,4,76,13.4,17.7,ERROR,24100,5,ERROR,18.1,16.8
78107,2023-09-11 22:00:00 EDT,100.45,101.84,15,7,86,13.6,15.9,ERROR,24100,3,ERROR,17.7,15.5
78167,2023-09-11 23:00:00 EDT,100.45,101.83,36,1,92,14.5,15.8,ERROR,24100,2,ERROR,16.4,15.5
78227,2023-09-12 00:00:00 EDT,100.45,101.83,5,4,97,13.8,14.2,ERROR,24100,4,ERROR,16,14.2
78287,2023-09-12 01:00:00 EDT,100.36,101.74,5,7,98,14.3,14.7,ERROR,24100,3,ERROR,14.7,13.4
78347,2023-09-12 02:00:00 EDT,100.33,101.71,5,8,97,13.8,14.2,ERROR,24100,4,ERROR,14.9,11.9
78407,2023-09-12 03:00:00 EDT,100.31,101.69,6,7,100,13.6,13.6,ERROR,24100,3,ERROR,14.3,13.3
78467,2023-09-12 04:00:00 EDT,100.29,101.67,3,9,100,13,13,ERROR,24100,2,ERROR,13.7,12
78527,2023-09-12 05:00:00 EDT,100.27,101.65,5,11,100,12.9,12.9,ERROR,24100,1,ERROR,13.3,12.2
78587,2023-09-12 06:00:00 EDT,100.26,101.64,6,13,100,13.7,13.7,ERROR,24100,7,ERROR,13.7,12.4
78647,2023-09-12 07:00:00 EDT,100.28,101.66,6,13,100,13.8,13.8,ERROR,24100,8,11,13.8,13.5
78707,2023-09-12 08:00:00 EDT,100.27,101.66,7,12,100,14.3,14.3,ERROR,4800,8,137,14.3,13.7
78767,2023-09-12 09:00:00 EDT,100.25,101.63,8,15,100,15.5,15.5,ERROR,4800,8,387,15.5,13.8
78827,2023-09-12 10:00:00 EDT,100.27,101.65,11,12,94,15.6,16.6,ERROR,16100,8,726,16.8,14.8
78887,2023-09-12 11:00:00 EDT,100.21,101.59,13,15,85,15.3,17.8,ERROR,24100,8,1006,18,16.5
78947,2023-09-12 12:00:00 EDT,100.15,101.53,10,9,84,15.6,18.3,ERROR,24100,8,1322,18.6,17.8
79007,2023-09-12 13:00:00 EDT,100.1,101.48,13,16,80,15.9,19.3,ERROR,24100,8,626,19.3,18.4
79067,2023-09-12 14:00:00 EDT,100.05,101.43,12,14,82,15.9,19.1,ERROR,24100,8,1045,19.4,19
79127,2023-09-12 15:00:00 EDT,100.02,101.4,15,12,81,16.1,19.3,ERROR,24100,8,946,19.8,19
79187,2023-09-12 16:00:00 EDT,99.96,101.34,12,9,83,16.4,19.2,ERROR,24100,8,564,19.8,19.1
79247,2023-09-12 17:00:00 EDT,99.93,101.31,10,12,86,16.7,19,ERROR,24100,8,281,19.3,19
79307,2023-09-12 18:00:00 EDT,99.91,101.29,9,11,85,16.7,19.2,ERROR,24100,8,159,19.3,19
79367,2023-09-12 19:00:00 EDT,99.86,101.24,11,10,95,17.7,18.4,ERROR,8100,8,41,19.2,18.4
79427,2023-09-12 20:00:00 EDT,99.87,101.25,11,11,97,17.9,18.4,ERROR,16100,8,ERROR,18.4,18
79487,2023-09-12 21:00:00 EDT,99.88,101.26,15,14,96,18,18.6,ERROR,24100,8,ERROR,18.7,18
79547,2023-09-12 22:00:00 EDT,99.85,101.22,17,12,90,17.4,19.1,ERROR,24100,8,ERROR,19.1,18.4
79607,2023-09-12 23:00:00 EDT,99.86,101.23,18,17,88,17.3,19.2,ERROR,24100,8,ERROR,19.2,18.9
79667,2023-09-13 00:00:00 EDT,99.86,101.23,19,10,92,17.5,18.8,ERROR,24100,8,ERROR,19.3,18.8
79727,2023-09-13 01:00:00 EDT,99.88,101.25,18,11,97,17.8,18.4,ERROR,24100,8,ERROR,19,18.3
79787,2023-09-13 02:00:00 EDT,99.85,101.22,19,7,100,17.9,17.9,ERROR,24100,8,ERROR,18.4,17.9
79847,2023-09-13 03:00:00 EDT,99.86,101.23,18,6,100,18,18,ERROR,24100,8,ERROR,18,17.9
79907,2023-09-13 04:00:00 EDT,99.86,101.23,18,9,100,17.7,17.7,ERROR,24100,8,ERROR,18,17.6
79967,2023-09-13 05:00:00 EDT,99.87,101.24,21,7,100,17.1,17.1,ERROR,24100,8,ERROR,17.6,17.1
80027,2023-09-13 06:00:00 EDT,99.87,101.24,23,8,100,16.3,16.3,ERROR,24100,8,ERROR,17.1,16.3
80087,2023-09-13 07:00:00 EDT,99.91,101.29,23,8,100,14.6,14.6,ERROR,24100,8,5,16.2,14.6
80147,2023-09-13 08:00:00 EDT,99.96,101.34,22,8,100,15.4,15.4,ERROR,24100,3,227,15.4,14.6
80207,2023-09-13 09:00:00 EDT,99.94,101.32,23,10,88,15.3,17.3,ERROR,24100,1,873,17.3,15.4
80267,2023-09-13 10:00:00 EDT,99.95,101.32,24,13,75,14.4,18.9,ERROR,24100,1,1622,19.1,17.3
80327,2023-09-13 11:00:00 EDT,99.94,101.31,20,19,62,13.5,21,ERROR,24100,6,2171,21,18.9
80387,2023-09-13 12:00:00 EDT,99.95,101.32,24,19,63,12.8,20.1,ERROR,24100,5,2143,21.7,19.3
80447,2023-09-13 13:00:00 EDT,99.91,101.28,22,21,57,11.7,20.2,ERROR,24100,5,1976,20.9,19.8
80507,2023-09-13 14:00:00 EDT,99.9,101.27,23,19,57,11.5,20.3,ERROR,24100,5,2209,22,20.1
80567,2023-09-13 15:00:00 EDT,99.88,101.24,23,16,54,11.2,20.9,ERROR,24100,6,1352,21.5,20.4
80627,2023-09-13 16:00:00 EDT,99.89,101.26,22,23,55,10.3,19.6,ERROR,24100,7,1123,21.3,19.6
80687,2023-09-13 17:00:00 EDT,99.87,101.24,22,12,53,10.3,20.1,ERROR,24100,3,1363,20.9,19.5
80747,2023-09-13 18:00:00 EDT,99.89,101.27,24,19,59,10.5,18.5,ERROR,24100,7,528,20.4,18.5
80807,2023-09-13 19:00:00 EDT,99.92,101.3,23,14,65,11.3,18,ERROR,24100,8,91,18.7,18
80867,2023-09-13 20:00:00 EDT,99.97,101.35,22,13,71,11.9,17.2,ERROR,24100,7,4,18,17.2
80927,2023-09-13 21:00:00 EDT,100.04,101.42,27,20,58,8.3,16.5,ERROR,24100,7,ERROR,17.3,16.4
80987,2023-09-13 22:00:00 EDT,100.09,101.47,27,17,64,8.6,15.2,ERROR,24100,7,ERROR,16.5,15.2
81047,2023-09-13 23:00:00 EDT,100.1,101.48,27,11,73,9.2,14,ERROR,24100,7,ERROR,15.2,14
81107,2023-09-14 00:00:00 EDT,100.12,101.5,25,12,84,9.1,11.7,ERROR,24100,4,ERROR,13.8,11.7
81167,2023-09-14 01:00:00 EDT,100.14,101.52,23,9,84,8.8,11.4,ERROR,24100,2,ERROR,12.6,11.4
81227,2023-09-14 02:00:00 EDT,100.18,101.57,24,10,89,8.7,10.3,ERROR,24100,3,ERROR,11.3,10.3
81287,2023-09-14 03:00:00 EDT,100.17,101.56,20,7,92,8.6,9.8,ERROR,24100,2,ERROR,10.6,9.8
81347,2023-09-14 04:00:00 EDT,100.18,101.57,25,12,94,9.6,10.5,ERROR,24100,5,ERROR,10.5,9.4
81407,2023-09-14 05:00:00 EDT,100.22,101.61,26,14,92,9.7,10.9,ERROR,24100,7,ERROR,11,10.5
81467,2023-09-14 06:00:00 EDT,100.24,101.63,24,15,88,9.4,11.4,ERROR,24100,7,ERROR,11.4,10.9
81527,2023-09-14 07:00:00 EDT,100.32,101.71,24,14,89,9.7,11.4,ERROR,24100,7,4,11.4,11.3
81587,2023-09-14 08:00:00 EDT,100.38,101.77,24,13,87,10,12.2,ERROR,24100,7,171,12.2,11.4
81647,2023-09-14 09:00:00 EDT,100.41,101.8,25,22,79,9.6,13.1,ERROR,24100,7,402,13.3,11.7
81707,2023-09-14 10:00:00 EDT,100.48,101.87,26,21,73,9.2,14,ERROR,24100,7,1038,14.1,12.7
81767,2023-09-14 11:00:00 EDT,100.51,101.9,28,19,66,7.9,14.1,ERROR,24100,7,829,14.6,13.1
