Index,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa)
204407,12/8/2023 15:00,2023,12,8,15:00,-4.6,-6.7,85,0,7,16,101.02
204467,12/8/2023 16:00,2023,12,8,16:00,-4.5,-6.6,85,0,8,15,101.01
204527,12/8/2023 17:00,2023,12,8,17:00,-4.9,-6.9,86,0,7,15,100.98
204587,12/8/2023 18:00,2023,12,8,18:00,-4.9,-6.9,86,0,7,15,100.99
204647,12/8/2023 19:00,2023,12,8,19:00,-4.6,-6.4,87,0,8,18,100.99
204707,12/8/2023 20:00,2023,12,8,20:00,-4.4,-6.2,88,0,8,18,100.98
204767,12/8/2023 21:00,2023,12,8,21:00,-4.2,-5.9,88,0,7,18,100.98
204827,12/8/2023 22:00,2023,12,8,22:00,-4,-5.6,88,0,8,21,100.94
204887,12/8/2023 23:00,2023,12,8,23:00,-3.8,-5.4,89,0,8,21,100.95
204947,12/9/2023 0:00,2023,12,9,0:00,-3.7,-5.2,89,0,8,18,100.93
205007,12/9/2023 1:00,2023,12,9,1:00,-3.6,-5.2,89,0,8,18,100.92
205067,12/9/2023 2:00,2023,12,9,2:00,-3.5,-5,89,0,8,16,100.91
205127,12/9/2023 3:00,2023,12,9,3:00,-3.4,-4.9,90,0,8,15,100.94
205187,12/9/2023 4:00,2023,12,9,4:00,-3.4,-4.9,90,0,8,16,100.91
205247,12/9/2023 5:00,2023,12,9,5:00,-3.5,-4.9,90,0,8,15,100.89
205307,12/9/2023 6:00,2023,12,9,6:00,-3.4,-4.7,90,0,7,15,100.9
205367,12/9/2023 7:00,2023,12,9,7:00,-3.3,-4.7,90,0,7,17,100.9
205427,12/9/2023 8:00,2023,12,9,8:00,-3.2,-4.5,90,0,8,15,100.9
205487,12/9/2023 9:00,2023,12,9,9:00,-2.8,-4.2,90,0,7,15,100.91
205547,12/9/2023 10:00,2023,12,9,10:00,-2.3,-3.8,90,0,8,15,100.94
205607,12/9/2023 11:00,2023,12,9,11:00,-2,-3.4,90,0,8,16,100.86
205667,12/9/2023 12:00,2023,12,9,12:00,-1.6,-3.1,89,0,7,14,100.75
205727,12/9/2023 13:00,2023,12,9,13:00,-1.2,-2.6,90,0,7,15,100.68
205787,12/9/2023 14:00,2023,12,9,14:00,-0.7,-2.1,91,0,7,16,100.58
205847,12/9/2023 15:00,2023,12,9,15:00,-0.4,-1.6,91,0,8,14,100.54
205907,12/9/2023 16:00,2023,12,9,16:00,-0.1,-1.2,92,0,8,17,100.49
205967,12/9/2023 17:00,2023,12,9,17:00,0.2,-0.9,92,0,7,12,100.52
206027,12/9/2023 18:00,2023,12,9,18:00,0.4,-0.7,92,0,8,13,100.49
206087,12/9/2023 19:00,2023,12,9,19:00,0.5,-0.5,93,0,6,11,100.51
206147,12/9/2023 20:00,2023,12,9,20:00,0.6,-0.4,93,0.1,7,9,100.46
206207,12/9/2023 21:00,2023,12,9,21:00,0.6,-0.3,93,0,7,9,100.37
206267,12/9/2023 22:00,2023,12,9,22:00,0.6,-0.2,94,0,6,8,100.35
206327,12/9/2023 23:00,2023,12,9,23:00,0.7,-0.1,94,0,9,11,100.13
206387,12/10/2023 0:00,2023,12,10,0:00,0.7,0,95,0,6,10,100.01
206447,12/10/2023 1:00,2023,12,10,1:00,0.9,0.3,96,0.4,36,6,100.04
206507,12/10/2023 2:00,2023,12,10,2:00,1,0.5,97,2.7,7,10,99.92
206567,12/10/2023 3:00,2023,12,10,3:00,1,0.6,97,0.9,8,10,99.8
206627,12/10/2023 4:00,2023,12,10,4:00,1.1,0.7,97,0.3,7,6,99.75
206687,12/10/2023 5:00,2023,12,10,5:00,1.2,0.8,98,0,5,5,99.65
206747,12/10/2023 6:00,2023,12,10,6:00,1.8,1.5,98,0,4,5,99.63
206807,12/10/2023 7:00,2023,12,10,7:00,1.8,1.5,98,0.2,34,9,99.73
206867,12/10/2023 8:00,2023,12,10,8:00,1.4,1.1,98,1.9,18,6,99.78
206927,12/10/2023 9:00,2023,12,10,9:00,2.3,2.1,98,1.3,28,2,99.88
206987,12/10/2023 10:00,2023,12,10,10:00,1.5,1.2,98,0.7,28,3,99.92
207047,12/10/2023 11:00,2023,12,10,11:00,3.1,2.9,98,0.1,19,9,99.97
207107,12/10/2023 12:00,2023,12,10,12:00,3.3,3,98,0,21,9,99.93
207167,12/10/2023 13:00,2023,12,10,13:00,4.4,3.8,96,0,24,8,99.97
207227,12/10/2023 14:00,2023,12,10,14:00,5,3.8,92,0,26,8,99.92
207287,12/10/2023 15:00,2023,12,10,15:00,4.3,2.4,88,0,23,7,99.91
207347,12/10/2023 16:00,2023,12,10,16:00,3.7,1.9,88,0,23,7,99.99
207407,12/10/2023 17:00,2023,12,10,17:00,4.1,1.3,82,0,28,7,100.01
207467,12/10/2023 18:00,2023,12,10,18:00,3,0.9,86,0,32,6,100.04
207527,12/10/2023 19:00,2023,12,10,19:00,2.3,0.5,88,0,22,4,100.02
207587,12/10/2023 20:00,2023,12,10,20:00,1.9,0.1,88,0,25,4,100.05
207647,12/10/2023 21:00,2023,12,10,21:00,1.4,-0.3,89,0,0,1,99.97
207707,12/10/2023 22:00,2023,12,10,22:00,1.2,0,92,0,19,9,99.99
207767,12/10/2023 23:00,2023,12,10,23:00,1.5,0.3,92,0,0,1,99.9
207827,12/11/2023 0:00,2023,12,11,0:00,1,0.1,94,0,15,1,99.82
207887,12/11/2023 1:00,2023,12,11,1:00,1.1,0.2,93,0,ERROR,0,99.8
207947,12/11/2023 2:00,2023,12,11,2:00,0.8,-0.4,92,0,ERROR,0,99.71
208007,12/11/2023 3:00,2023,12,11,3:00,1.4,0.3,92,0,26,7,99.74
208067,12/11/2023 4:00,2023,12,11,4:00,1.2,-0.1,91,0,27,4,99.69
208127,12/11/2023 5:00,2023,12,11,5:00,1.3,0.1,92,0,27,4,99.62
208187,12/11/2023 6:00,2023,12,11,6:00,1.1,0.2,94,0,28,7,99.66
208247,12/11/2023 7:00,2023,12,11,7:00,1,0.4,96,0,31,7,99.64
208307,12/11/2023 8:00,2023,12,11,8:00,0.9,0.3,96,0.1,29,6,99.66
208367,12/11/2023 9:00,2023,12,11,9:00,1.2,-0.3,89,0.2,33,16,99.66
208427,12/11/2023 10:00,2023,12,11,10:00,0.7,-0.6,91,0.3,31,13,99.74
208487,12/11/2023 11:00,2023,12,11,11:00,0.2,-1.2,90,0.4,31,18,99.78
208547,12/11/2023 12:00,2023,12,11,12:00,-0.8,-2.4,89,0.2,32,17,99.82
208607,12/11/2023 13:00,2023,12,11,13:00,-0.7,-4.2,77,0.1,32,22,99.89
208667,12/11/2023 14:00,2023,12,11,14:00,-0.8,-5,73,0,32,24,100
208727,12/11/2023 15:00,2023,12,11,15:00,-1.3,-5.1,75,0,30,23,100.14
208787,12/11/2023 16:00,2023,12,11,16:00,-1.7,-6,73,0,29,24,100.29
208847,12/11/2023 17:00,2023,12,11,17:00,-2.2,-7.1,69,0,30,21,100.42
208907,12/11/2023 18:00,2023,12,11,18:00,-3.6,-7.9,72,0,29,24,100.57
208967,12/11/2023 19:00,2023,12,11,19:00,-4.1,-9.8,65,0,29,20,100.69
209027,12/11/2023 20:00,2023,12,11,20:00,-4.6,-9.9,66,0,30,17,100.8
209087,12/11/2023 21:00,2023,12,11,21:00,-4.4,-9.8,66,0,31,15,100.9
209147,12/11/2023 22:00,2023,12,11,22:00,-4.1,-9.3,67,0,29,10,100.9
209207,12/11/2023 23:00,2023,12,11,23:00,-3.7,-9.2,65,0,28,13,100.95
209267,12/12/2023 0:00,2023,12,12,0:00,-5.1,-10.2,67,0,24,9,100.99
209327,12/12/2023 1:00,2023,12,12,1:00,-7.1,-10.2,78,0,20,9,101.02
209387,12/12/2023 2:00,2023,12,12,2:00,-7.7,-10.2,82,0,21,7,101.06
209447,12/12/2023 3:00,2023,12,12,3:00,-6.6,-9.5,80,0,21,10,101.09
209507,12/12/2023 4:00,2023,12,12,4:00,-5.1,-8.2,79,0,19,8,101.04
209567,12/12/2023 5:00,2023,12,12,5:00,-4,-7.8,75,0,16,8,100.97
209627,12/12/2023 6:00,2023,12,12,6:00,-2.3,-5.7,77,0,24,12,100.99
209687,12/12/2023 7:00,2023,12,12,7:00,-1.8,-4.9,79,0,22,18,101
209747,12/12/2023 8:00,2023,12,12,8:00,-0.3,-5.8,66,0,25,16,100.95
209807,12/12/2023 9:00,2023,12,12,9:00,-0.8,-4.9,74,0,18,13,100.95
209867,12/12/2023 10:00,2023,12,12,10:00,-0.1,-4,75,0,21,19,100.88
209927,12/12/2023 11:00,2023,12,12,11:00,2.3,-2.8,69,0,22,28,100.76
209987,12/12/2023 12:00,2023,12,12,12:00,2.7,-1.8,72,0,21,33,100.64
210047,12/12/2023 13:00,2023,12,12,13:00,2.5,-1.6,75,0,21,29,100.64
210107,12/12/2023 14:00,2023,12,12,14:00,2.3,-1.3,77,0,21,32,100.63
210167,12/12/2023 15:00,2023,12,12,15:00,2.8,-1.3,75,0,22,23,100.68
210227,12/12/2023 16:00,2023,12,12,16:00,3.1,-1,74,0,22,26,100.73
210287,12/12/2023 17:00,2023,12,12,17:00,2.7,-0.1,82,0.2,24,18,100.86
210347,12/12/2023 18:00,2023,12,12,18:00,2.4,-1.5,76,0,25,15,100.95
210407,12/12/2023 19:00,2023,12,12,19:00,1.7,-2.6,74,0,24,13,101.02
210467,12/12/2023 20:00,2023,12,12,20:00,1.2,-2.7,76,0,25,13,101.11
210527,12/12/2023 21:00,2023,12,12,21:00,0.9,-3.7,71,0,25,16,101.19
210587,12/12/2023 22:00,2023,12,12,22:00,0.5,-4.1,71,0,24,20,101.23
210647,12/12/2023 23:00,2023,12,12,23:00,-0.1,-4.6,72,0,25,14,101.29
210707,12/13/2023 0:00,2023,12,13,0:00,0.1,-5.1,68,0,25,16,101.32
210767,12/13/2023 1:00,2023,12,13,1:00,-0.1,-6.1,64,0,28,15,101.37
210827,12/13/2023 2:00,2023,12,13,2:00,-0.7,-6.3,66,0,26,10,101.46
210887,12/13/2023 3:00,2023,12,13,3:00,-0.7,-7.5,60,0,25,14,101.52
210947,12/13/2023 4:00,2023,12,13,4:00,-0.4,-8,57,0,29,16,101.57
211007,12/13/2023 5:00,2023,12,13,5:00,-0.7,-8.6,55,0,28,15,101.62
211067,12/13/2023 6:00,2023,12,13,6:00,-1,-8.7,56,0,28,15,101.7
211127,12/13/2023 7:00,2023,12,13,7:00,-1.6,-9.7,54,0,27,16,101.72
211187,12/13/2023 8:00,2023,12,13,8:00,-1.9,-9.4,56,0,28,11,101.73
211247,12/13/2023 9:00,2023,12,13,9:00,-1.9,-8.8,59,0,25,12,101.79
211307,12/13/2023 10:00,2023,12,13,10:00,-1.2,-9.6,53,0,27,25,101.82
211367,12/13/2023 11:00,2023,12,13,11:00,-1.8,-9.9,54,0,30,26,101.86
211427,12/13/2023 12:00,2023,12,13,12:00,-1.8,-9.9,54,0,31,26,101.83
211487,12/13/2023 13:00,2023,12,13,13:00,-1.4,-9.9,53,0,30,26,101.84
211547,12/13/2023 14:00,2023,12,13,14:00,-1.4,-12.2,44,0,29,26,101.87
211607,12/13/2023 15:00,2023,12,13,15:00,-1.4,-12.7,42,0,29,24,101.92
211667,12/13/2023 16:00,2023,12,13,16:00,-1.7,-13.1,41,0,29,23,102.02
211727,12/13/2023 17:00,2023,12,13,17:00,-2.2,-12.2,46,0,29,19,102.11
211787,12/13/2023 18:00,2023,12,13,18:00,-2.6,-11.8,49,0,30,20,102.22
211847,12/13/2023 19:00,2023,12,13,19:00,-3.5,-11.7,53,0,33,20,102.33
211907,12/13/2023 20:00,2023,12,13,20:00,-4.4,-11.9,56,0,32,13,102.41
211967,12/13/2023 21:00,2023,12,13,21:00,-4.9,-12.1,57,0,31,8,102.49
212027,12/13/2023 22:00,2023,12,13,22:00,-6.2,-12.4,61,0,28,6,102.52
212087,12/13/2023 23:00,2023,12,13,23:00,-7,-11.6,70,0,25,6,102.57
212147,12/14/2023 0:00,2023,12,14,0:00,-7.2,-11.3,72,0,27,4,102.6
212207,12/14/2023 1:00,2023,12,14,1:00,-6.7,-11.4,69,0,27,7,102.58
212267,12/14/2023 2:00,2023,12,14,2:00,-7.1,-11.7,70,0,27,7,102.64
212327,12/14/2023 3:00,2023,12,14,3:00,-8.8,-12.6,74,0,22,7,102.67
212387,12/14/2023 4:00,2023,12,14,4:00,-8.6,-12.4,74,0,24,5,102.61
212447,12/14/2023 5:00,2023,12,14,5:00,-7.7,-12.7,67,0,25,8,102.62
212507,12/14/2023 6:00,2023,12,14,6:00,-8.7,-12,78,0,19,9,102.55
212567,12/14/2023 7:00,2023,12,14,7:00,-9.1,-12.3,78,0,22,7,102.54
212627,12/14/2023 8:00,2023,12,14,8:00,-8.1,-11.5,76,0,12,4,102.57
212687,12/14/2023 9:00,2023,12,14,9:00,-6.9,-10.9,73,0,19,7,102.5
212747,12/14/2023 10:00,2023,12,14,10:00,-5.2,-10,69,0,19,4,102.48
212807,12/14/2023 11:00,2023,12,14,11:00,-3,-8.9,64,0,22,9,102.34
212867,12/14/2023 12:00,2023,12,14,12:00,-1.9,-7.3,67,0,21,13,102.16
212927,12/14/2023 13:00,2023,12,14,13:00,-0.4,-6,65,0,21,11,102.01
212987,12/14/2023 14:00,2023,12,14,14:00,1.1,-5.6,61,0,21,17,101.88
213047,12/14/2023 15:00,2023,12,14,15:00,1.3,-4.7,64,0,20,15,101.78
213107,12/14/2023 16:00,2023,12,14,16:00,1.3,-4.2,67,0,21,17,101.63
213167,12/14/2023 17:00,2023,12,14,17:00,0.9,-3.6,72,0,21,18,101.57
213227,12/14/2023 18:00,2023,12,14,18:00,1.2,-3.4,72,0,23,18,101.56
213287,12/14/2023 19:00,2023,12,14,19:00,0.5,-3.2,76,0,22,13,101.48
213347,12/14/2023 20:00,2023,12,14,20:00,-0.2,-3.4,79,0,22,13,101.43
213407,12/14/2023 21:00,2023,12,14,21:00,-0.3,-3.7,78,0,21,13,101.35
213467,12/14/2023 22:00,2023,12,14,22:00,1,-3.3,73,0,22,22,101.24
213527,12/14/2023 23:00,2023,12,14,23:00,1.2,-3.4,72,0,22,19,101.21
213587,12/15/2023 0:00,2023,12,15,0:00,1.3,-3.1,72,0,22,20,101.16
213647,12/15/2023 1:00,2023,12,15,1:00,1.5,-2.9,73,0,22,23,101.11
213707,12/15/2023 2:00,2023,12,15,2:00,2.3,-2.2,73,0,23,18,101.12
213767,12/15/2023 3:00,2023,12,15,3:00,2.1,-1.8,75,0,23,16,101.14
213827,12/15/2023 4:00,2023,12,15,4:00,1.5,-1.9,78,0,23,11,101.11
213887,12/15/2023 5:00,2023,12,15,5:00,1.4,-1.6,80,0,24,10,101.14
213947,12/15/2023 6:00,2023,12,15,6:00,2.2,-0.7,81,0,23,17,101.14
214007,12/15/2023 7:00,2023,12,15,7:00,2,-0.7,82,0,23,22,101.2
214067,12/15/2023 8:00,2023,12,15,8:00,2.4,-0.2,83,0,23,23,101.28
214127,12/15/2023 9:00,2023,12,15,9:00,3,0.1,81,0,23,18,101.31
214187,12/15/2023 10:00,2023,12,15,10:00,4.4,0.7,77,0,23,13,101.35
214247,12/15/2023 11:00,2023,12,15,11:00,5.7,0.8,71,0,25,18,101.33
214307,12/15/2023 12:00,2023,12,15,12:00,6.9,1.3,68,0,24,13,101.25
214367,12/15/2023 13:00,2023,12,15,13:00,8.1,1.8,64,0,23,14,101.21
214427,12/15/2023 14:00,2023,12,15,14:00,9.1,1.8,60,0,25,9,101.21
214487,12/15/2023 15:00,2023,12,15,15:00,8.3,1.8,64,0,22,10,101.2
214547,12/15/2023 16:00,2023,12,15,16:00,7.5,1.9,67,0,22,13,101.21
214607,12/15/2023 17:00,2023,12,15,17:00,6.6,1.3,69,0,23,11,101.26
214667,12/15/2023 18:00,2023,12,15,18:00,6.6,1.3,69,0,24,11,101.33
214727,12/15/2023 19:00,2023,12,15,19:00,6.4,0.9,68,0,24,13,101.35
214787,12/15/2023 20:00,2023,12,15,20:00,6.2,0.8,68,0,27,7,101.44
214847,12/15/2023 21:00,2023,12,15,21:00,5.1,0.7,73,0,24,8,101.5
214907,12/15/2023 22:00,2023,12,15,22:00,5.1,0.8,74,0,26,7,101.55
214967,12/15/2023 23:00,2023,12,15,23:00,4.6,0.8,76,0,28,10,101.63
215027,12/16/2023 0:00,2023,12,16,0:00,4.5,1.3,79,0,28,12,101.69
215087,12/16/2023 1:00,2023,12,16,1:00,4,1.2,82,0,28,13,101.76
215147,12/16/2023 2:00,2023,12,16,2:00,3.1,1.2,87,0,30,9,101.87
215207,12/16/2023 3:00,2023,12,16,3:00,2.3,0.6,89,0,30,9,102.01
215267,12/16/2023 4:00,2023,12,16,4:00,2.6,-0.7,79,0,32,8,102.1
215327,12/16/2023 5:00,2023,12,16,5:00,2,-3.2,69,0,36,14,102.21
215387,12/16/2023 6:00,2023,12,16,6:00,1.2,-4.2,67,0,36,11,102.33
215447,12/16/2023 7:00,2023,12,16,7:00,0.2,-4.3,72,0,36,6,102.39
215507,12/16/2023 8:00,2023,12,16,8:00,-1.6,-4.4,81,0,34,5,102.41
215567,12/16/2023 9:00,2023,12,16,9:00,0.1,-4.4,72,0,35,6,102.45
215627,12/16/2023 10:00,2023,12,16,10:00,1.6,-5.2,61,0,1,10,102.51
215687,12/16/2023 11:00,2023,12,16,11:00,2.2,-5.3,57,0,5,14,102.5
215747,12/16/2023 12:00,2023,12,16,12:00,2.5,-5.2,57,0,7,11,102.49
215807,12/16/2023 13:00,2023,12,16,13:00,2.7,-5.8,53,0,10,13,102.44
215867,12/16/2023 14:00,2023,12,16,14:00,3.4,-4.4,57,0,8,17,102.34
215927,12/16/2023 15:00,2023,12,16,15:00,2.9,-4.2,60,0,8,11,102.3
215987,12/16/2023 16:00,2023,12,16,16:00,1.8,-4.5,63,0,7,12,102.26
216047,12/16/2023 17:00,2023,12,16,17:00,1.2,-3.8,69,0,8,10,102.26
216107,12/16/2023 18:00,2023,12,16,18:00,1,-3.8,71,0,7,16,102.21
216167,12/16/2023 19:00,2023,12,16,19:00,0.7,-4,71,0,7,14,102.19
216227,12/16/2023 20:00,2023,12,16,20:00,0.2,-4.5,70,0,8,18,102.09
216287,12/16/2023 21:00,2023,12,16,21:00,-0.1,-4.7,72,0,8,18,102.04
216347,12/16/2023 22:00,2023,12,16,22:00,-0.4,-4.8,72,0,8,11,102.02
216407,12/16/2023 23:00,2023,12,16,23:00,-0.8,-4.8,74,0,7,15,101.92
216467,12/17/2023 0:00,2023,12,17,0:00,-1,-4.9,75,0,8,16,101.83
216527,12/17/2023 1:00,2023,12,17,1:00,-1.1,-4.8,76,0,8,13,101.69
216587,12/17/2023 2:00,2023,12,17,2:00,-1.1,-4.5,77,0,8,15,101.62
216647,12/17/2023 3:00,2023,12,17,3:00,-1.2,-4.7,77,0,7,11,101.58
216707,12/17/2023 4:00,2023,12,17,4:00,-1.1,-4.6,77,0,7,11,101.49
216767,12/17/2023 5:00,2023,12,17,5:00,-1.1,-4.1,80,0,7,11,101.41
216827,12/17/2023 6:00,2023,12,17,6:00,-1,-4.1,79,0,7,11,101.37
216887,12/17/2023 7:00,2023,12,17,7:00,-0.8,-3.9,79,0,7,10,101.32
216947,12/17/2023 8:00,2023,12,17,8:00,-0.5,-3.3,81,0,8,9,101.3
217007,12/17/2023 9:00,2023,12,17,9:00,0,-2.9,81,0,9,6,101.31
217067,12/17/2023 10:00,2023,12,17,10:00,0.9,-2.2,79,0,9,6,101.3
217127,12/17/2023 11:00,2023,12,17,11:00,2,-1.2,79,0,9,8,101.2
217187,12/17/2023 12:00,2023,12,17,12:00,2.3,-1,79,0,5,6,101.07
217247,12/17/2023 13:00,2023,12,17,13:00,3.2,0,80,0,8,5,100.87
217307,12/17/2023 14:00,2023,12,17,14:00,3.6,0.1,78,0,8,13,100.73
217367,12/17/2023 15:00,2023,12,17,15:00,3.8,0.3,78,0,8,14,100.61
217427,12/17/2023 16:00,2023,12,17,16:00,3.6,0.5,80,0,8,13,100.49
217487,12/17/2023 17:00,2023,12,17,17:00,3.8,0.8,81,0,7,11,100.37
217547,12/17/2023 18:00,2023,12,17,18:00,4.1,1.3,82,0,7,10,100.3
217607,12/17/2023 19:00,2023,12,17,19:00,3.6,2.6,93,0.8,4,6,100.19
217667,12/17/2023 20:00,2023,12,17,20:00,3.5,3,96,1.9,6,6,100.07
217727,12/17/2023 21:00,2023,12,17,21:00,3.8,3.4,97,1.5,8,12,99.93
217787,12/17/2023 22:00,2023,12,17,22:00,3.5,3.1,97,1.2,7,8,99.81
217847,12/17/2023 23:00,2023,12,17,23:00,3.7,3.4,98,0.3,6,4,99.69
217907,12/18/2023 0:00,2023,12,18,0:00,3.5,3.2,98,0.1,6,6,99.57
217967,12/18/2023 1:00,2023,12,18,1:00,4.3,4,98,0.5,5,3,99.46
218027,12/18/2023 2:00,2023,12,18,2:00,3.4,3.2,98,0.4,3,4,99.34
218087,12/18/2023 3:00,2023,12,18,3:00,3.7,3.5,98,0.1,6,3,99.19
218147,12/18/2023 4:00,2023,12,18,4:00,4.1,3.9,99,0.7,3,4,98.98
218207,12/18/2023 5:00,2023,12,18,5:00,4.5,4.3,99,1.9,4,4,98.89
218267,12/18/2023 6:00,2023,12,18,6:00,3.6,3.4,99,3,36,3,98.69
218327,12/18/2023 7:00,2023,12,18,7:00,4.9,4.7,99,4.1,2,11,98.48
218387,12/18/2023 8:00,2023,12,18,8:00,5,4.8,99,4.2,1,8,98.24
218447,12/18/2023 9:00,2023,12,18,9:00,5.6,5.4,99,5,35,13,98.02
218507,12/18/2023 10:00,2023,12,18,10:00,5.8,5.5,98,1.8,30,5,97.86
218567,12/18/2023 11:00,2023,12,18,11:00,6.3,5.8,96,1.6,30,10,97.78
218627,12/18/2023 12:00,2023,12,18,12:00,6.7,5.8,94,0.8,29,9,97.67
218687,12/18/2023 13:00,2023,12,18,13:00,6.8,5.3,90,0.3,30,15,97.64
218747,12/18/2023 14:00,2023,12,18,14:00,6,5.3,96,0.3,28,12,97.64
218807,12/18/2023 15:00,2023,12,18,15:00,5.6,5,96,0.1,28,17,97.68
218867,12/18/2023 16:00,2023,12,18,16:00,5.1,4.4,95,0,28,16,97.74
218927,12/18/2023 17:00,2023,12,18,17:00,4.9,4.1,94,0,27,16,97.89
218987,12/18/2023 18:00,2023,12,18,18:00,4.9,4,94,0,28,18,97.98
219047,12/18/2023 19:00,2023,12,18,19:00,4.7,4,95,0.6,28,16,98.14
219107,12/18/2023 20:00,2023,12,18,20:00,4.5,4,96,0.8,28,12,98.21
219167,12/18/2023 21:00,2023,12,18,21:00,4.4,3.9,97,0.2,28,9,98.31
219227,12/18/2023 22:00,2023,12,18,22:00,3.5,2,90,0.7,30,16,98.52
219287,12/18/2023 23:00,2023,12,18,23:00,1.7,0.8,94,1.5,30,13,98.68
219347,12/19/2023 0:00,2023,12,19,0:00,0.9,-0.5,90,0.2,32,20,98.81
219407,12/19/2023 1:00,2023,12,19,1:00,0.3,-1.3,90,0.1,34,22,98.92
219467,12/19/2023 2:00,2023,12,19,2:00,-0.6,-3.1,83,0.1,32,26,99.06
219527,12/19/2023 3:00,2023,12,19,3:00,-1.4,-4.2,82,0,33,25,99.21
219587,12/19/2023 4:00,2023,12,19,4:00,-2.1,-4.6,83,0,33,23,99.3
219647,12/19/2023 5:00,2023,12,19,5:00,-2.8,-4.8,86,0,32,23,99.47
219707,12/19/2023 6:00,2023,12,19,6:00,-3.4,-5.5,85,0.5,32,25,99.67
219767,12/19/2023 7:00,2023,12,19,7:00,-3.6,-5.4,87,0.2,31,19,99.88
219827,12/19/2023 8:00,2023,12,19,8:00,-3.6,-7.4,75,0,32,24,100.07
219887,12/19/2023 9:00,2023,12,19,9:00,-3.6,-7.2,76,0,31,24,100.24
219947,12/19/2023 10:00,2023,12,19,10:00,-3.6,-8.5,69,0,32,21,100.42
220007,12/19/2023 11:00,2023,12,19,11:00,-3.3,-8.5,67,0,33,19,100.5
220067,12/19/2023 12:00,2023,12,19,12:00,-3.9,-8.4,71,0,29,21,100.57
220127,12/19/2023 13:00,2023,12,19,13:00,-4.5,-9.4,68,0,29,25,100.72
220187,12/19/2023 14:00,2023,12,19,14:00,-4.7,-8.8,73,0,28,21,100.82
220247,12/19/2023 15:00,2023,12,19,15:00,-5,-9.8,69,0,28,19,100.96
220307,12/19/2023 16:00,2023,12,19,16:00,-5.3,-9.7,71,0,29,17,101.13
220367,12/19/2023 17:00,2023,12,19,17:00,-5.7,-10,72,0,28,14,101.27
220427,12/19/2023 18:00,2023,12,19,18:00,-6.4,-10.2,74,0,28,10,101.39
220487,12/19/2023 19:00,2023,12,19,19:00,-7,-10.7,75,0,25,7,101.49
220547,12/19/2023 20:00,2023,12,19,20:00,-7.6,-10,83,0,20,7,101.51
220607,12/19/2023 21:00,2023,12,19,21:00,-7.8,-9.9,85,0,19,6,101.57
220667,12/19/2023 22:00,2023,12,19,22:00,-8.1,-9.8,88,0,18,6,101.63
220727,12/19/2023 23:00,2023,12,19,23:00,-7.7,-9.4,88,0,18,7,101.68
220787,12/20/2023 0:00,2023,12,20,0:00,-7.4,-9.5,85,0,22,9,101.69
220847,12/20/2023 1:00,2023,12,20,1:00,-6.5,-9.1,82,0,22,8,101.7
220907,12/20/2023 2:00,2023,12,20,2:00,-7.4,-9.5,85,0,23,2,101.76
220967,12/20/2023 3:00,2023,12,20,3:00,-7.4,-9.1,87,0,17,4,101.75
221027,12/20/2023 4:00,2023,12,20,4:00,-7.7,-9.2,89,0,17,3,101.76
221087,12/20/2023 5:00,2023,12,20,5:00,-8.6,-9.7,92,0,16,3,101.75
221147,12/20/2023 6:00,2023,12,20,6:00,-6.7,-8.2,89,0,16,2,101.78
221207,12/20/2023 7:00,2023,12,20,7:00,-5.8,-7.6,87,0,12,4,101.8
221267,12/20/2023 8:00,2023,12,20,8:00,-5.1,-7,87,0,13,2,101.86
221327,12/20/2023 9:00,2023,12,20,9:00,-3.8,-5.9,86,0,ERROR,0,101.91
221387,12/20/2023 10:00,2023,12,20,10:00,-2.6,-5.7,79,0,26,6,101.94
221447,12/20/2023 11:00,2023,12,20,11:00,-2,-5.2,79,0,28,7,101.95
221507,12/20/2023 12:00,2023,12,20,12:00,-1.6,-4.6,80,0,28,8,101.9
221567,12/20/2023 13:00,2023,12,20,13:00,-1,-4.3,78,0,29,5,101.9
221627,12/20/2023 14:00,2023,12,20,14:00,-0.8,-4.2,78,0,29,8,101.94
221687,12/20/2023 15:00,2023,12,20,15:00,-0.8,-4.2,78,0,30,11,102
221747,12/20/2023 16:00,2023,12,20,16:00,-0.8,-4,79,0,30,9,102.08
221807,12/20/2023 17:00,2023,12,20,17:00,-1.1,-3.7,82,0,29,5,102.15
221867,12/20/2023 18:00,2023,12,20,18:00,-0.6,-3.4,81,0,35,11,102.22
221927,12/20/2023 19:00,2023,12,20,19:00,-0.5,-3.5,80,0,35,10,102.27
221987,12/20/2023 20:00,2023,12,20,20:00,-0.7,-4,78,0,1,19,102.33
222047,12/20/2023 21:00,2023,12,20,21:00,-1,-5,75,0,1,19,102.4
222107,12/20/2023 22:00,2023,12,20,22:00,-2,-6.6,71,0,1,18,102.45
222167,12/20/2023 23:00,2023,12,20,23:00,-3.6,-7.2,76,0,36,16,102.5
222227,12/21/2023 0:00,2023,12,21,0:00,-4.8,-8.2,77,0,35,11,102.53
222287,12/21/2023 1:00,2023,12,21,1:00,-5.6,-9.3,75,0,35,9,102.59
222347,12/21/2023 2:00,2023,12,21,2:00,-6.5,-12,65,0,2,16,102.68
222407,12/21/2023 3:00,2023,12,21,3:00,-7.2,-12.6,65,0,3,19,102.74
